word,freq_2025,freq_1998,rel_2025,rel_1998,rel_diff
19980121-08-005-006,0,1,0.00000000,0.00000163,-0.00000163
19980113-12-003-026,0,1,0.00000000,0.00000163,-0.00000163
19980101-02-006-001,0,1,0.00000000,0.00000163,-0.00000163
19980115-01-001-006,0,1,0.00000000,0.00000163,-0.00000163
19980129-03-007-008,0,1,0.00000000,0.00000163,-0.00000163
19980108-10-006-006,0,1,0.00000000,0.00000163,-0.00000163
19980116-04-008-003,0,1,0.00000000,0.00000163,-0.00000163
[新兴,0,1,0.00000000,0.00000163,-0.00000163
保健操,0,1,0.00000000,0.00000163,-0.00000163
机制纸,0,1,0.00000000,0.00000163,-0.00000163
惠天,0,1,0.00000000,0.00000163,-0.00000163
19980119-07-005-003,0,1,0.00000000,0.00000163,-0.00000163
短收,0,1,0.00000000,0.00000163,-0.00000163
19980107-12-002-022,0,1,0.00000000,0.00000163,-0.00000163
木柴,0,1,0.00000000,0.00000163,-0.00000163
19980104-02-010-005,0,1,0.00000000,0.00000163,-0.00000163
19980110-07-006-012,0,1,0.00000000,0.00000163,-0.00000163
19980115-01-007-002,0,1,0.00000000,0.00000163,-0.00000163
由始至终,0,1,0.00000000,0.00000163,-0.00000163
天棚,0,1,0.00000000,0.00000163,-0.00000163
非分之想,0,1,0.00000000,0.00000163,-0.00000163
19980119-03-005-003,0,1,0.00000000,0.00000163,-0.00000163
斜射,0,1,0.00000000,0.00000163,-0.00000163
中朝,0,1,0.00000000,0.00000163,-0.00000163
19980105-10-002-003,0,1,0.00000000,0.00000163,-0.00000163
19980105-11-003-004,0,1,0.00000000,0.00000163,-0.00000163
19980125-01-004-018,0,1,0.00000000,0.00000163,-0.00000163
涿州,0,1,0.00000000,0.00000163,-0.00000163
述要,0,1,0.00000000,0.00000163,-0.00000163
19980127-12-006-021,0,1,0.00000000,0.00000163,-0.00000163
１．０７％,0,1,0.00000000,0.00000163,-0.00000163
19980108-08-006-005,0,1,0.00000000,0.00000163,-0.00000163
19980113-11-005-006,0,1,0.00000000,0.00000163,-0.00000163
19980124-08-002-006,0,1,0.00000000,0.00000163,-0.00000163
19980116-04-003-006,0,1,0.00000000,0.00000163,-0.00000163
２４４８亿,0,1,0.00000000,0.00000163,-0.00000163
不住,0,1,0.00000000,0.00000163,-0.00000163
龙生,0,1,0.00000000,0.00000163,-0.00000163
赛马会,0,1,0.00000000,0.00000163,-0.00000163
梦兆,0,1,0.00000000,0.00000163,-0.00000163
独步天下,0,1,0.00000000,0.00000163,-0.00000163
19980125-05-003-064,0,1,0.00000000,0.00000163,-0.00000163
鸣不平,0,1,0.00000000,0.00000163,-0.00000163
19980117-05-002-007,0,1,0.00000000,0.00000163,-0.00000163
５．８１％,0,1,0.00000000,0.00000163,-0.00000163
19980108-08-003-005,0,1,0.00000000,0.00000163,-0.00000163
水势,0,1,0.00000000,0.00000163,-0.00000163
19980127-07-008-002,0,1,0.00000000,0.00000163,-0.00000163
储供,0,1,0.00000000,0.00000163,-0.00000163
19980126-10-009-001,0,1,0.00000000,0.00000163,-0.00000163
借东风,0,1,0.00000000,0.00000163,-0.00000163
毓茂,0,1,0.00000000,0.00000163,-0.00000163
19980123-07-002-007,0,1,0.00000000,0.00000163,-0.00000163
19980119-01-004-005,0,1,0.00000000,0.00000163,-0.00000163
佛灯,0,1,0.00000000,0.00000163,-0.00000163
19980128-03-007-008,0,1,0.00000000,0.00000163,-0.00000163
19980123-10-001-002,0,1,0.00000000,0.00000163,-0.00000163
历历,0,1,0.00000000,0.00000163,-0.00000163
报喜者,0,1,0.00000000,0.00000163,-0.00000163
19980123-04-013-002,0,1,0.00000000,0.00000163,-0.00000163
19980106-02-002-007,0,1,0.00000000,0.00000163,-0.00000163
[伍顿,0,1,0.00000000,0.00000163,-0.00000163
19980108-09-009-006,0,1,0.00000000,0.00000163,-0.00000163
高傲,0,1,0.00000000,0.00000163,-0.00000163
19980101-01-002-005,0,1,0.00000000,0.00000163,-0.00000163
寡妇,0,1,0.00000000,0.00000163,-0.00000163
19980116-02-006-005,0,1,0.00000000,0.00000163,-0.00000163
19980113-09-001-009,0,1,0.00000000,0.00000163,-0.00000163
３２７．３４,0,1,0.00000000,0.00000163,-0.00000163
一九八七年,0,1,0.00000000,0.00000163,-0.00000163
[林业局,0,1,0.00000000,0.00000163,-0.00000163
19980124-01-002-002,0,1,0.00000000,0.00000163,-0.00000163
天骄,0,1,0.00000000,0.00000163,-0.00000163
19980131-03-016-001,0,1,0.00000000,0.00000163,-0.00000163
19980110-07-010-001,0,1,0.00000000,0.00000163,-0.00000163
作痛,0,1,0.00000000,0.00000163,-0.00000163
19980126-01-005-002,0,1,0.00000000,0.00000163,-0.00000163
炒黄豆,0,1,0.00000000,0.00000163,-0.00000163
江汉,0,1,0.00000000,0.00000163,-0.00000163
19980101-03-008-001,0,1,0.00000000,0.00000163,-0.00000163
钟保,0,1,0.00000000,0.00000163,-0.00000163
ＢＡＫ,0,1,0.00000000,0.00000163,-0.00000163
19980120-08-006-007,0,1,0.00000000,0.00000163,-0.00000163
19980127-10-003-004,0,1,0.00000000,0.00000163,-0.00000163
19980124-11-001-017,0,1,0.00000000,0.00000163,-0.00000163
19980101-07-002-033,0,1,0.00000000,0.00000163,-0.00000163
承贷承还,0,1,0.00000000,0.00000163,-0.00000163
19980109-02-003-005,0,1,0.00000000,0.00000163,-0.00000163
峡江,0,1,0.00000000,0.00000163,-0.00000163
ＩＣＣＪ２４Ｂ,0,1,0.00000000,0.00000163,-0.00000163
古玩,0,1,0.00000000,0.00000163,-0.00000163
一千亿,0,1,0.00000000,0.00000163,-0.00000163
19980106-10-004-009,0,1,0.00000000,0.00000163,-0.00000163
贫乏,0,1,0.00000000,0.00000163,-0.00000163
19980126-05-001-009,0,1,0.00000000,0.00000163,-0.00000163
燃料油,0,1,0.00000000,0.00000163,-0.00000163
[什刹海,0,1,0.00000000,0.00000163,-0.00000163
19980124-10-007-001,0,1,0.00000000,0.00000163,-0.00000163
19980114-06-014-003,0,1,0.00000000,0.00000163,-0.00000163
19980120-06-011-006,0,1,0.00000000,0.00000163,-0.00000163
19980104-04-011-008,0,1,0.00000000,0.00000163,-0.00000163
款额,0,1,0.00000000,0.00000163,-0.00000163
地域性,0,1,0.00000000,0.00000163,-0.00000163
８７．６％,0,1,0.00000000,0.00000163,-0.00000163
棉纺织,0,1,0.00000000,0.00000163,-0.00000163
１５７１９,0,1,0.00000000,0.00000163,-0.00000163
混淆是非,0,1,0.00000000,0.00000163,-0.00000163
普通型,0,1,0.00000000,0.00000163,-0.00000163
19980120-03-002-009,0,1,0.00000000,0.00000163,-0.00000163
陪都,0,1,0.00000000,0.00000163,-0.00000163
多明戈·西亚松,0,1,0.00000000,0.00000163,-0.00000163
19980112-12-002-006,0,1,0.00000000,0.00000163,-0.00000163
19980120-02-005-002,0,1,0.00000000,0.00000163,-0.00000163
盯上,0,1,0.00000000,0.00000163,-0.00000163
19980123-01-006-004,0,1,0.00000000,0.00000163,-0.00000163
力夫,0,1,0.00000000,0.00000163,-0.00000163
没准儿,0,1,0.00000000,0.00000163,-0.00000163
奉公守法,0,1,0.00000000,0.00000163,-0.00000163
19980125-10-001-006,0,1,0.00000000,0.00000163,-0.00000163
繁文,0,1,0.00000000,0.00000163,-0.00000163
19980109-04-011-010,0,1,0.00000000,0.00000163,-0.00000163
承祖,0,1,0.00000000,0.00000163,-0.00000163
19980101-03-014-001,0,1,0.00000000,0.00000163,-0.00000163
19980106-01-004-002,0,1,0.00000000,0.00000163,-0.00000163
19980127-02-011-002,0,1,0.00000000,0.00000163,-0.00000163
19980113-12-002-003,0,1,0.00000000,0.00000163,-0.00000163
公子,0,1,0.00000000,0.00000163,-0.00000163
８３７万,0,1,0.00000000,0.00000163,-0.00000163
19980115-02-010-002,0,1,0.00000000,0.00000163,-0.00000163
19980110-06-003-047,0,1,0.00000000,0.00000163,-0.00000163
19980120-02-003-013,0,1,0.00000000,0.00000163,-0.00000163
清河县,0,1,0.00000000,0.00000163,-0.00000163
阿婆,0,1,0.00000000,0.00000163,-0.00000163
接吻猫,0,1,0.00000000,0.00000163,-0.00000163
贝类,0,1,0.00000000,0.00000163,-0.00000163
19980127-07-001-004,0,1,0.00000000,0.00000163,-0.00000163
19980108-10-002-020,0,1,0.00000000,0.00000163,-0.00000163
剥落,0,1,0.00000000,0.00000163,-0.00000163
辉丰,0,1,0.00000000,0.00000163,-0.00000163
荒水,0,1,0.00000000,0.00000163,-0.00000163
19980120-12-010-003,0,1,0.00000000,0.00000163,-0.00000163
19980120-02-001-008,0,1,0.00000000,0.00000163,-0.00000163
殿枫,0,1,0.00000000,0.00000163,-0.00000163
19980113-06-008-003,0,1,0.00000000,0.00000163,-0.00000163
空了,0,1,0.00000000,0.00000163,-0.00000163
年宵,0,1,0.00000000,0.00000163,-0.00000163
势利眼,0,1,0.00000000,0.00000163,-0.00000163
第一百八十四,0,1,0.00000000,0.00000163,-0.00000163
名福,0,1,0.00000000,0.00000163,-0.00000163
打主意,0,1,0.00000000,0.00000163,-0.00000163
读书报,0,1,0.00000000,0.00000163,-0.00000163
义捐,0,1,0.00000000,0.00000163,-0.00000163
19980106-02-002-001,0,1,0.00000000,0.00000163,-0.00000163
安尼瓦尔·买买提,0,1,0.00000000,0.00000163,-0.00000163
５．８万,0,1,0.00000000,0.00000163,-0.00000163
英明,0,1,0.00000000,0.00000163,-0.00000163
[炎黄,0,1,0.00000000,0.00000163,-0.00000163
19980127-09-007-003,0,1,0.00000000,0.00000163,-0.00000163
查缴,0,1,0.00000000,0.00000163,-0.00000163
19980117-05-001-006,0,1,0.00000000,0.00000163,-0.00000163
月亭,0,1,0.00000000,0.00000163,-0.00000163
19980112-03-006-003,0,1,0.00000000,0.00000163,-0.00000163
健为,0,1,0.00000000,0.00000163,-0.00000163
神秘兮兮,0,1,0.00000000,0.00000163,-0.00000163
19980105-03-001-001,0,1,0.00000000,0.00000163,-0.00000163
19980120-04-002-003,0,1,0.00000000,0.00000163,-0.00000163
19980108-10-002-007,0,1,0.00000000,0.00000163,-0.00000163
19980125-02-003-001,0,1,0.00000000,0.00000163,-0.00000163
３０８２,0,1,0.00000000,0.00000163,-0.00000163
19980128-02-004-012,0,1,0.00000000,0.00000163,-0.00000163
19980115-09-001-001,0,1,0.00000000,0.00000163,-0.00000163
19980120-09-005-006,0,1,0.00000000,0.00000163,-0.00000163
19980126-08-006-007,0,1,0.00000000,0.00000163,-0.00000163
19980123-04-006-003,0,1,0.00000000,0.00000163,-0.00000163
亮化,0,1,0.00000000,0.00000163,-0.00000163
思新求变,0,1,0.00000000,0.00000163,-0.00000163
百发,0,1,0.00000000,0.00000163,-0.00000163
19980114-10-001-005,0,1,0.00000000,0.00000163,-0.00000163
19980112-07-001-008,0,1,0.00000000,0.00000163,-0.00000163
19980104-03-004-003,0,1,0.00000000,0.00000163,-0.00000163
19980123-05-001-008,0,1,0.00000000,0.00000163,-0.00000163
勇夺,0,1,0.00000000,0.00000163,-0.00000163
19980116-06-006-006,0,1,0.00000000,0.00000163,-0.00000163
19980106-10-006-012,0,1,0.00000000,0.00000163,-0.00000163
市蔬菜办,0,1,0.00000000,0.00000163,-0.00000163
栾城县,0,1,0.00000000,0.00000163,-0.00000163
19980103-03-007-001,0,1,0.00000000,0.00000163,-0.00000163
座山雕,0,1,0.00000000,0.00000163,-0.00000163
仇人,0,1,0.00000000,0.00000163,-0.00000163
19980125-08-001-001,0,1,0.00000000,0.00000163,-0.00000163
２３５亿,0,1,0.00000000,0.00000163,-0.00000163
19980118-04-010-004,0,1,0.00000000,0.00000163,-0.00000163
19980106-05-014-001,0,1,0.00000000,0.00000163,-0.00000163
配药,0,1,0.00000000,0.00000163,-0.00000163
万金,0,1,0.00000000,0.00000163,-0.00000163
ｔｈｅｄｉｓｃｏｖｅｒｙｏｆＡｍｅｒｉｃａｓｂｙ,0,1,0.00000000,0.00000163,-0.00000163
19980121-04-002-003,0,1,0.00000000,0.00000163,-0.00000163
19980120-04-007-001,0,1,0.00000000,0.00000163,-0.00000163
分外夺目,0,1,0.00000000,0.00000163,-0.00000163
双语,0,1,0.00000000,0.00000163,-0.00000163
支持率,0,1,0.00000000,0.00000163,-0.00000163
19980123-07-002-013,0,1,0.00000000,0.00000163,-0.00000163
强词夺理,0,1,0.00000000,0.00000163,-0.00000163
19980123-04-005-003,0,1,0.00000000,0.00000163,-0.00000163
19980119-03-004-002,0,1,0.00000000,0.00000163,-0.00000163
７２·７,0,1,0.00000000,0.00000163,-0.00000163
19980112-04-001-006,0,1,0.00000000,0.00000163,-0.00000163
19980109-12-003-004,0,1,0.00000000,0.00000163,-0.00000163
19980107-06-012-001,0,1,0.00000000,0.00000163,-0.00000163
19980104-03-004-011,0,1,0.00000000,0.00000163,-0.00000163
19980110-01-001-016,0,1,0.00000000,0.00000163,-0.00000163
没完,0,1,0.00000000,0.00000163,-0.00000163
19980106-11-009-007,0,1,0.00000000,0.00000163,-0.00000163
19980105-07-007-003,0,1,0.00000000,0.00000163,-0.00000163
摇滚,0,1,0.00000000,0.00000163,-0.00000163
19980101-03-005-014,0,1,0.00000000,0.00000163,-0.00000163
对比性,0,1,0.00000000,0.00000163,-0.00000163
19980102-01-001-011,0,1,0.00000000,0.00000163,-0.00000163
捞一把,0,1,0.00000000,0.00000163,-0.00000163
19980130-04-007-001,0,1,0.00000000,0.00000163,-0.00000163
19980124-07-003-002,0,1,0.00000000,0.00000163,-0.00000163
19980131-03-015-001,0,1,0.00000000,0.00000163,-0.00000163
19980105-05-008-001,0,1,0.00000000,0.00000163,-0.00000163
年轻有为,0,1,0.00000000,0.00000163,-0.00000163
19980107-06-001-002,0,1,0.00000000,0.00000163,-0.00000163
三百五十万,0,1,0.00000000,0.00000163,-0.00000163
19980119-02-011-026,0,1,0.00000000,0.00000163,-0.00000163
19980124-12-003-008,0,1,0.00000000,0.00000163,-0.00000163
启德,0,1,0.00000000,0.00000163,-0.00000163
马耳他共和国,0,1,0.00000000,0.00000163,-0.00000163
19980119-08-002-008,0,1,0.00000000,0.00000163,-0.00000163
授粉,0,1,0.00000000,0.00000163,-0.00000163
[新农,0,1,0.00000000,0.00000163,-0.00000163
19980113-08-006-003,0,1,0.00000000,0.00000163,-0.00000163
19980113-04-011-001,0,1,0.00000000,0.00000163,-0.00000163
19980118-01-001-010,0,1,0.00000000,0.00000163,-0.00000163
５．７％,0,1,0.00000000,0.00000163,-0.00000163
[贾夫纳,0,1,0.00000000,0.00000163,-0.00000163
19980121-09-004-007,0,1,0.00000000,0.00000163,-0.00000163
19980127-09-005-010,0,1,0.00000000,0.00000163,-0.00000163
灾荒,0,1,0.00000000,0.00000163,-0.00000163
19980110-08-002-019,0,1,0.00000000,0.00000163,-0.00000163
９３７７万,0,1,0.00000000,0.00000163,-0.00000163
泥炭,0,1,0.00000000,0.00000163,-0.00000163
国脉,0,1,0.00000000,0.00000163,-0.00000163
药疗,0,1,0.00000000,0.00000163,-0.00000163
19980126-03-002-002,0,1,0.00000000,0.00000163,-0.00000163
19980111-04-012-001,0,1,0.00000000,0.00000163,-0.00000163
19980108-07-003-008,0,1,0.00000000,0.00000163,-0.00000163
19980119-10-011-002,0,1,0.00000000,0.00000163,-0.00000163
[科摩罗,0,1,0.00000000,0.00000163,-0.00000163
19980127-06-001-001,0,1,0.00000000,0.00000163,-0.00000163
４０１·５４,0,1,0.00000000,0.00000163,-0.00000163
19980125-10-003-002,0,1,0.00000000,0.00000163,-0.00000163
学以致用,0,1,0.00000000,0.00000163,-0.00000163
19980112-03-002-006,0,1,0.00000000,0.00000163,-0.00000163
19980113-11-006-019,0,1,0.00000000,0.00000163,-0.00000163
业忠,0,1,0.00000000,0.00000163,-0.00000163
学强,0,1,0.00000000,0.00000163,-0.00000163
19980123-09-008-001,0,1,0.00000000,0.00000163,-0.00000163
19980119-09-004-011,0,1,0.00000000,0.00000163,-0.00000163
释文,0,1,0.00000000,0.00000163,-0.00000163
19980115-03-001-006,0,1,0.00000000,0.00000163,-0.00000163
荒丘,0,1,0.00000000,0.00000163,-0.00000163
瓦扬·古久里,0,1,0.00000000,0.00000163,-0.00000163
大峥,0,1,0.00000000,0.00000163,-0.00000163
19980109-04-008-002,0,1,0.00000000,0.00000163,-0.00000163
花香,0,1,0.00000000,0.00000163,-0.00000163
19980119-03-004-005,0,1,0.00000000,0.00000163,-0.00000163
杂乱,0,1,0.00000000,0.00000163,-0.00000163
明文,0,1,0.00000000,0.00000163,-0.00000163
致癌物,0,1,0.00000000,0.00000163,-0.00000163
19980125-06-005-003,0,1,0.00000000,0.00000163,-0.00000163
19980126-10-008-006,0,1,0.00000000,0.00000163,-0.00000163
租售,0,1,0.00000000,0.00000163,-0.00000163
２０６９．７万,0,1,0.00000000,0.00000163,-0.00000163
华仁,0,1,0.00000000,0.00000163,-0.00000163
19980118-03-006-001,0,1,0.00000000,0.00000163,-0.00000163
心昭,0,1,0.00000000,0.00000163,-0.00000163
19980124-07-004-001,0,1,0.00000000,0.00000163,-0.00000163
不规则,0,1,0.00000000,0.00000163,-0.00000163
陈氏,0,1,0.00000000,0.00000163,-0.00000163
卫刚,0,1,0.00000000,0.00000163,-0.00000163
19980125-01-002-007,0,1,0.00000000,0.00000163,-0.00000163
乔森,0,1,0.00000000,0.00000163,-0.00000163
西移,0,1,0.00000000,0.00000163,-0.00000163
19980112-10-006-002,0,1,0.00000000,0.00000163,-0.00000163
19980131-04-008-003,0,1,0.00000000,0.00000163,-0.00000163
19980106-04-012-008,0,1,0.00000000,0.00000163,-0.00000163
鞋材,0,1,0.00000000,0.00000163,-0.00000163
19980109-06-008-001,0,1,0.00000000,0.00000163,-0.00000163
长盛不衰,0,1,0.00000000,0.00000163,-0.00000163
19980120-07-009-001,0,1,0.00000000,0.00000163,-0.00000163
肉牛,0,1,0.00000000,0.00000163,-0.00000163
19980119-10-009-004,0,1,0.00000000,0.00000163,-0.00000163
19980119-02-011-005,0,1,0.00000000,0.00000163,-0.00000163
19980110-08-002-025,0,1,0.00000000,0.00000163,-0.00000163
19980116-11-003-005,0,1,0.00000000,0.00000163,-0.00000163
19980121-01-004-002,0,1,0.00000000,0.00000163,-0.00000163
面大量多,0,1,0.00000000,0.00000163,-0.00000163
畜科所,0,1,0.00000000,0.00000163,-0.00000163
19980110-06-002-035,0,1,0.00000000,0.00000163,-0.00000163
中左,0,1,0.00000000,0.00000163,-0.00000163
要领,0,1,0.00000000,0.00000163,-0.00000163
陪笑,0,1,0.00000000,0.00000163,-0.00000163
茹克叶·穆罕默德,0,1,0.00000000,0.00000163,-0.00000163
[中汽,0,1,0.00000000,0.00000163,-0.00000163
１２．２万,0,1,0.00000000,0.00000163,-0.00000163
[拉哈纳信,0,1,0.00000000,0.00000163,-0.00000163
19980111-03-002-002,0,1,0.00000000,0.00000163,-0.00000163
19980124-05-013-003,0,1,0.00000000,0.00000163,-0.00000163
19980125-08-006-005,0,1,0.00000000,0.00000163,-0.00000163
19980106-09-002-017,0,1,0.00000000,0.00000163,-0.00000163
ＳＧＭ,0,1,0.00000000,0.00000163,-0.00000163
势不可挡,0,1,0.00000000,0.00000163,-0.00000163
19980114-12-002-021,0,1,0.00000000,0.00000163,-0.00000163
19980104-04-002-001,0,1,0.00000000,0.00000163,-0.00000163
纰漏,0,1,0.00000000,0.00000163,-0.00000163
７６０,0,1,0.00000000,0.00000163,-0.00000163
百分之十一,0,1,0.00000000,0.00000163,-0.00000163
伞罩,0,1,0.00000000,0.00000163,-0.00000163
瑞士制,0,1,0.00000000,0.00000163,-0.00000163
离间,0,1,0.00000000,0.00000163,-0.00000163
19980109-07-004-003,0,1,0.00000000,0.00000163,-0.00000163
19980120-03-005-004,0,1,0.00000000,0.00000163,-0.00000163
19980112-01-005-003,0,1,0.00000000,0.00000163,-0.00000163
村东,0,1,0.00000000,0.00000163,-0.00000163
包衣率,0,1,0.00000000,0.00000163,-0.00000163
19980113-04-001-002,0,1,0.00000000,0.00000163,-0.00000163
巨乐,0,1,0.00000000,0.00000163,-0.00000163
钉子户,0,1,0.00000000,0.00000163,-0.00000163
19980109-12-003-012,0,1,0.00000000,0.00000163,-0.00000163
[港九,0,1,0.00000000,0.00000163,-0.00000163
19980103-03-007-003,0,1,0.00000000,0.00000163,-0.00000163
19980111-04-006-004,0,1,0.00000000,0.00000163,-0.00000163
19980112-07-001-005,0,1,0.00000000,0.00000163,-0.00000163
乳胶厂,0,1,0.00000000,0.00000163,-0.00000163
19980120-05-001-002,0,1,0.00000000,0.00000163,-0.00000163
19980125-05-003-089,0,1,0.00000000,0.00000163,-0.00000163
卓愉,0,1,0.00000000,0.00000163,-0.00000163
19980101-02-003-002,0,1,0.00000000,0.00000163,-0.00000163
19980113-06-005-009,0,1,0.00000000,0.00000163,-0.00000163
惠卖,0,1,0.00000000,0.00000163,-0.00000163
19980116-12-007-001,0,1,0.00000000,0.00000163,-0.00000163
２０７６５,0,1,0.00000000,0.00000163,-0.00000163
前贤,0,1,0.00000000,0.00000163,-0.00000163
19980102-01-004-001,0,1,0.00000000,0.00000163,-0.00000163
19980106-05-004-004,0,1,0.00000000,0.00000163,-0.00000163
19980108-07-002-004,0,1,0.00000000,0.00000163,-0.00000163
19980126-01-006-002,0,1,0.00000000,0.00000163,-0.00000163
19980123-04-002-007,0,1,0.00000000,0.00000163,-0.00000163
团级,0,1,0.00000000,0.00000163,-0.00000163
一九五三年,0,1,0.00000000,0.00000163,-0.00000163
沁水,0,1,0.00000000,0.00000163,-0.00000163
19980103-02-004-007,0,1,0.00000000,0.00000163,-0.00000163
19980106-03-010-002,0,1,0.00000000,0.00000163,-0.00000163
思琪,0,1,0.00000000,0.00000163,-0.00000163
鹤镛,0,1,0.00000000,0.00000163,-0.00000163
有种,0,1,0.00000000,0.00000163,-0.00000163
占涛,0,1,0.00000000,0.00000163,-0.00000163
岁月不饶人,0,1,0.00000000,0.00000163,-0.00000163
睢阳区,0,1,0.00000000,0.00000163,-0.00000163
19980127-03-002-002,0,1,0.00000000,0.00000163,-0.00000163
19980109-07-006-004,0,1,0.00000000,0.00000163,-0.00000163
戴克瑞,0,1,0.00000000,0.00000163,-0.00000163
手球馆,0,1,0.00000000,0.00000163,-0.00000163
19980121-04-003-005,0,1,0.00000000,0.00000163,-0.00000163
19980121-04-006-004,0,1,0.00000000,0.00000163,-0.00000163
１１２万,0,1,0.00000000,0.00000163,-0.00000163
示范课,0,1,0.00000000,0.00000163,-0.00000163
８１８万,0,1,0.00000000,0.00000163,-0.00000163
19980116-12-002-001,0,1,0.00000000,0.00000163,-0.00000163
师级,0,1,0.00000000,0.00000163,-0.00000163
19980122-11-007-006,0,1,0.00000000,0.00000163,-0.00000163
19980112-06-013-002,0,1,0.00000000,0.00000163,-0.00000163
19980116-04-006-003,0,1,0.00000000,0.00000163,-0.00000163
19980109-05-002-007,0,1,0.00000000,0.00000163,-0.00000163
19980108-09-001-002,0,1,0.00000000,0.00000163,-0.00000163
１０２７,0,1,0.00000000,0.00000163,-0.00000163
跳闸,0,1,0.00000000,0.00000163,-0.00000163
19980112-11-005-006,0,1,0.00000000,0.00000163,-0.00000163
露西,0,1,0.00000000,0.00000163,-0.00000163
19980105-09-003-014,0,1,0.00000000,0.00000163,-0.00000163
闹情绪者,0,1,0.00000000,0.00000163,-0.00000163
19980120-04-014-003,0,1,0.00000000,0.00000163,-0.00000163
重声,0,1,0.00000000,0.00000163,-0.00000163
１６１２４,0,1,0.00000000,0.00000163,-0.00000163
19980126-02-007-002,0,1,0.00000000,0.00000163,-0.00000163
炫技式,0,1,0.00000000,0.00000163,-0.00000163
灯盏,0,1,0.00000000,0.00000163,-0.00000163
黑红,0,1,0.00000000,0.00000163,-0.00000163
19980128-02-005-011,0,1,0.00000000,0.00000163,-0.00000163
敬德,0,1,0.00000000,0.00000163,-0.00000163
